URL,TEXT,AUTHOR_NAME,nn,AUTHOR_NICK,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Total.Interactions,Likes,Comments,Views,Like.and.View.Counts.Disabled,Link,Photo,Title,Image.Text,Sponsor.Id,Sponsor.Name,Total.Interactions.weighted,Overperforming.Score,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO,OBSERVACOES
https://www.instagram.com/p/CTAchashle3/,"Estão querendo virar o jogo no tapetão??🤔 

👉👉 Novo Código Eleitoral tenta barrar candidatura de Sergio Moro em 2022. 

Mudança incluída de última hora impede juízes, policiais e promotores de se candidatarem até 5 anos depois de deixar o cargo.

Sou totalmente contra essa proposta absurda.❌",renataabreu1919,207,Renata Abreu,31841,2021-08-25 15:11:14 BRT,2021-08-25,15:11:14,Photo,924,775,149,0,FALSE,https://www.instagram.com/p/CTAchashle3/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240443829_1234275747096711_2606244843366782351_n.jpg?_nc_cat=100&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=qeEshU_SpP4AX9yXdGf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9o_s1ZV9LvlBXMNq7soZfzPNUMlndfKWYIW0mRy-e7qQ&oe=628277AC,NA,JOGO BAIXO MANOBRA NA LEI QUER TIRAR MORO DA ELEIÇÃO. Renata DEPUTADA ABREU,NA,NA,924,5.31,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUY4H1psnY_/,"@tretagem.reality sigam 
#AFAZENDA13",tretagem.reality,208,TRETAGEM,73499,2021-09-28 23:25:32 BRT,2021-09-28,23:25:32,Photo,182,182,0,0,FALSE,https://www.instagram.com/p/CUY4H1psnY_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/243576323_2717675778533486_7290113481842230057_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=gXq23InejokAX-9K21d&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_w_fncK7Zs6Rg0djWVvR5EH_Pl__kAJGX-Wesus_AHxA&oe=62008710,NA,"Sérgio Santos @ZAMENZA 'Voto no Erasmo pq escutei coisas dele que nao gostei."" BOA MARINA. #RoçaAfazenda #RoçaAFazunda zunda TRETAGEM",NA,NA,182,-2.97,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRToKFlt3yy/,"Recusar a vacina contra a Covid-19 poderá, em breve, ter consequências além da saúde. Um projeto da senadora paraibana Nilda Gondim pode permitir que empresas demitam um funcionário por justa causa em caso de recusa do imunizante. A advogada Mariana Tavares de Melo explicou como a lei pode agir em entrevista a TV Correio. Leia a matéria completa em portalcorreio.com.br",portalcorreio,209,Portal Correio,91190,2021-07-14 08:55:39 BRT,2021-07-14,08:55:39,Photo,291,233,58,0,FALSE,https://www.instagram.com/p/CRToKFlt3yy/,https://scontent-msp1-1.cdninstagram.com/v/t51.29350-15/217827313_212013994142281_282528920912552907_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=XCJvmWIA-bIAX-favTr&_nc_ht=scontent-msp1-1.cdninstagram.com&oh=70c3e24fe16683cbd8464c8ff110cb46&oe=619115D2,NA,SII ChAdOx1 nCoV-19 Corona Virus Vaccine (Recombinant) COVISHIELD® SII ChAdOx1 nCoV 19 Corona Virus Vaccine (Recombinant) COVISHIELD® 5ml doses 5ml-10 doses ChAdOx1 nCoV-19 Corona Virus Vaccine (Recombinant) COVISHIELD® 5ml-10 doses Advogada explica o que pode acontecer com quem se recusa a ser vacinado contra Covid portalcorreio.com.br,NA,NA,291,2.88,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUI2f8NLi6L/,"✔️ PSB quer Laura Gomes deputada federal
🗓 22 Set de 2021.
📍 Em encontro realizado na manhã desta quarta-feira (22), a deputada estadual por Pernambuco Laura Gomes (PSB) discutiu com o presidente do partido socialista, Carlos Siqueira, caminhos e ideias para o pleito eleitoral de 2022. Dentre os temas debatidos, esteve a pré-candidatura da parlamentar socialista à Câmara de Deputados.

“Estou muito feliz com essa perspectiva em poder ampliar debates de interesse de Pernambuco, principalmente do interior, na esfera nacional“, destacou Laura, que ainda ressaltou a importância da representação feminina em todos os setores da política. “Chegou o momento das mulheres avançarem na garantia de seus direitos previstos em Constituição. Somos a maioria do eleitorado, temos força e sempre fazemos a diferença, em pautas mais inclusivas, democráticas”.

A agenda da deputada em Brasília está movimentada. Desde a segunda, esteve em reunião com a Executiva Nacional de Mulheres do Partido, além de participar do ato de filiação ao PSB, da deputada federal por São Paulo, Tabata Amaral, junto a nomes como o Prefeito do Recife, João Campos, e o Governador de Pernambuco, Paulo Câmara, bem como encontros com deputados federais.
Fonte - Blog Cenário 
#politicapernambucana #politica",politicapernambucana,210,Politica Pernambucana,39393,2021-09-22 18:03:30 BRT,2021-09-22,18:03:30,Photo,28,23,5,0,FALSE,https://www.instagram.com/p/CUI2f8NLi6L/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/242589510_158701973101201_5533440804725700427_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=DEtKGjPTgV0AX--__6I&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-XR5G1S1TaAh3zmkN2s7d5JfyIjdJL89JNxihUb40rWA&oe=621B2F8E,NA,NA,NA,NA,28,-2.25,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CSElQPPr2gL/,"Evangelho do dia (Mt 14,13-21)

Naquele tempo, quando soube da morte de João Batista, Jesus partiu e foi de barco para um lugar deserto e afastado. Mas quando as multidões souberam disso, saíram das cidades e o seguiram a pé. Ao sair da barca, Jesus viu uma grande multidão. Encheu-se de compaixão por eles e curou os que estavam doentes. Ao entardecer, os discípulos aproximaram-se de Jesus e disseram: “Este lugar é deserto e a hora já está adiantada. Despede as multidões, para que possam ir aos povoados comprar comida!” jesus porém lhes disse: “Eles não precisam ir embora. Dai-lhes vós mesmos de comer!” Os discípulos responderam: “Só temos aqui cinco pães e dois peixes”. Jesus disse: “Trazei-os aqui”. Jesus mandou que as multidões se sentassem na grama. Então pegou os cinco pães e os dois peixes, ergueu os olhos para o céu e pronunciou a bênção. Em seguida partiu os pães, e os deu aos discípulos. Os discípulos os distribuíram às multidões. Todos comeram e ficaram satisfeitos, e dos pedaços que sobraram, recolheram ainda doze cestos cheios. E os que haviam comido eram mais ou menos cinco mil homens, sem contar mulheres e crianças.

— Palavra da Salvação.

— Glória a vós, Senhor.",christonietto,211,Chris Tonietto,65845,2021-08-02 09:13:03 BRT,2021-08-02,09:13:03,Photo,431,426,5,0,FALSE,https://www.instagram.com/p/CSElQPPr2gL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/229204646_146034371001784_4997136915281065786_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=BlrQ_lF0Q6AAX-__0QV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8jk-nqe9QS74QhKhyZ7LRplhNCxE511_AZgXSfNTUMxw&oe=624FB4E9,NA,"Os que haviam comido eram mais ou menos cinco mil homens (Mt 14,21) CHRIS TONIETTO Deputada Federal",NA,NA,431,-1.47,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRCiRjqLxwR/,"#Obrigatoriedade 💉💉
A senadora paraibana Nilda Gondim (MDB) apresentou um projeto que prevê demissão por justa causa para empregado que se opor para tomar vacina. Em entrevista a parlamentar destacou que é preciso proteger a todos os funcionários da empresa e os familiares de uma doença pandêmica, com a obrigatoriedade da vacina.  Confira outros detalhes acessando a matéria por meio do link nos stories ou na bio. @senadoranildagondim @senadofederal",portaldeprefeitura,212,Portal de Prefeitura,32230,2021-07-07 17:37:09 BRT,2021-07-07,17:37:09,Photo,140,121,19,0,FALSE,https://www.instagram.com/p/CRCiRjqLxwR/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/213662748_891174521743238_274811268065962592_n.jpg?_nc_cat=110&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=isx2UsRmIocAX-GXKw3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-wQIfoPdkzhbF6G9npHsHzoiJeoBnVD49OS3uHNm3Itg&oe=628A51B1,NA,PREFEITURA 2q02s2 COIG A9CU9 Ministério do Trabalho Emprego DEMITIDO CARTEIRADE TRABALHO OBRIGATORIEDADE SENADORA APRESENTA PROJETO QUE AUTORIZA DEMISSÃO DE QUEM NÃO TOMAR VACINA CONTRA COVID-1 NO BRASIL @PORTALDEPREFEITURA @P PREFEITURA WWW.PORTALDEPREFEITURA.COM.BR,NA,NA,140,1.51,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CWIcmm7FS8M/,Pode rir não hein🤨,heartcloudxx,213,heart雲✧*。,N/A,2021-11-11 07:20:00 BRT,2021-11-11,07:20:00,Photo,7299,7159,140,0,FALSE,https://www.instagram.com/p/CWIcmm7FS8M/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/255495346_640112904019195_8609041887617886620_n.webp.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=s8QXpcZSCsIAX_5MivT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_AbFi7iCBn3SWvrSf-mqjMgHopU1r3xVYhZL1oJOBlSw&oe=620E3DE6,NA,"OI, DORINHA! POR ACASO VIU o CEBOLINHA?",NA,NA,7299,-1.68,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUFkv3Xt1fw/,"Um esquema de desvio de recursos de projetos de pesquisa, financiados pela Fundação de Empreendimentos Científicos e Tecnológicos (Finatec), vinculada à Universidade de Brasília, e pelo Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), é o alvo da Operação  Klopês, da Polícia Federal, deflagrada hoje (21) com o apoio da Controladoria-Geral da União (CGU).

Cinquenta policiais federais cumprem 11 mandados de busca e apreensão no Distrito Federal e em Minas Gerais e, de sequestro de bens e valores de R$ 2 milhões, expedidos pela 10ª Vara Criminal Federal do Distrito Federal.

A investigação, iniciada em 2021, a partir de Relatório de Auditoria da CGU, revelou a existência de um possível esquema de desvio de recursos públicos entre os anos de 2015 e 2020 em projetos que recebem mais de R$ 10 milhões.
.
#katiasastre #policialkatiasastre #deputadakatiasastre #policiafederal #pf #segurança #segurançapublica #operação
.
@te_alves @policiafederal",policialkatiasastre,214,Policial Katia Sastre,41786,2021-09-21 12:00:26 BRT,2021-09-21,12:00:26,Photo,106,101,5,0,FALSE,https://www.instagram.com/p/CUFkv3Xt1fw/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/242307016_1192359111285994_8590101135010507242_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_-5qDcFkRk4AX9Qy0tw&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT_G4y3FoUAZzn5-gs_RwusFvcQh2dV6XgpibLa3RFp_Zg&oe=62448294,NA,POLÍCIA FEDERAL OPERAÇÃO DA PF COMBATE DESVIO DE RECURSOS EM PROJETOS DE PESQUISA CINQUENTA POLICIAIS FEDERAIS CUMPREM 11 MANDADOS DE BUSCA E APREENSÃO POLICIA BRASIL 1889 1889 REPUBLICA FEDERATIVA 1 Novembro MINISTERO DA DEPARITAGEO f KATIASASTRE POLICIALKATIASASTRE WWW.POLICIALKATIASASTRE.COM.BR KATIASASTRE POLICIAL DEPUTADA DEPUTADAFEDERAL,NA,NA,106,-1.19,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUI7r4nJgbn/,"Um grupo de católicos londrinenses apresentou hoje, à Mitra Arquidiocesana de Londrina/PR, uma respeitosa manifestação endereçada ao Arcebispo Dom Geremias Steinmetz. Como presidente da União Brasileira de Juristas Católicos - UBRAJUC -, fui uma das signatárias do documento.

Nosso intuito é a modificação do posicionamento favorável da Arquidiocese sobre o Projeto de Lei n° 76/2021, em curso na Câmara Municipal de Londrina, e que visa criar o Conselho Municipal dos Direitos LGBT, adotando de forma integral os conceitos e as finalidades da ideologia de gênero.

À íntegra da manifestação você tem acesso no meu canal do Telegram.",christonietto,215,Chris Tonietto,74711,2021-09-22 18:48:49 BRT,2021-09-22,18:48:49,Photo,2674,2593,81,0,FALSE,https://www.instagram.com/p/CUI7r4nJgbn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/242466280_2661510460811485_3024126808657487422_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Sr2L0Rsu_4oAX_FsKUj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_K3Zdu59Gf1QEs6B1YTRTpF0tVQkwnAZoa7vsZ_unG5g&oe=624F7DA8,NA,CATÓLICOS E o PROJETO DO CONSELHO LGBT DE LONDRINA SIGA-ME NAS REDES @christonietto @ToniettoChris /ChrisToniettoOficial CHRIS TONIE TTO Deputada Federal,NA,NA,2674,4.21,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRjS_1AD4PV/,Dando entrada agora pela manhã num procedimento cirúrgico já programado com @carladicksonoficial. Oremos. Deus no controle ! @hospitalangiovascular,dralbertdickson,216,Dr. Albert Dickson,91886,2021-07-20 11:02:36 BRT,2021-07-20,11:02:36,Video,1052,880,172,5334,FALSE,https://www.instagram.com/p/CRjS_1AD4PV/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/221343095_343706424007986_4103136667263450425_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=qlnFhOYkTU0AX_aBP0H&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT_0d9ob5ntkfTUKKccI66dDL0jZdpuSmA0b-wCNv9ZhnQ&oe=624301FE,NA,NA,NA,NA,1052,2.69,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CXSWRh3NOep/,"Andar por Goiás é um prazer. É algo que faço com sorriso nos olhos. Hoje essa experiência veio de uma forma um pouco diferente. Passei pelas cidades de São João da Aliança, Cavalcante, Monte Alegre de Goiás e Campos Belos. Em cada uma delas, recebi da Câmara de Vereadores certificados de Moção Honrosa. Homenagens que foram destinadas para demonstrar o momento que Aparecida vive. 

Nossa gestão tem chamado a atenção do Estado inteiro e de várias cidades Brasil a fora, no que tange ao desenvolvimento que a nossa cidade passa. Além disso, a forma inteligente e ousada que enfrentamos a pandemia, salvaguardando a economia da cidade e preservando vidas também se destaca. 

Outro ponto é o projeto #CidadeInteligente, que tem colhido excelentes frutos em todas as áreas da governança, como segurança, saúde e tecnologia, por exemplo. 

Em Teresina de Goiás, visitei a querida ex-primeira-dama do município, esposa do saudoso ex-prefeito Joaquim Miranda. Fui recebido com um delicioso cafézinho e o caloroso abraço das pessoas que estavam presentes. 

Finalizo o dia com a sensação de estar no caminho certo, ao lado das pessoas certas. Isso reforça meu compromisso de fazer uma excelente gestão que mude verdadeiramente a vida das pessoas. 

Aproveito para agradecer aos meus companheiros que estiveram comigo durante este dia corrido, a Deputada Federal @magdamofatto.goias, os Deputados Estaduais @depclaudiomeirelles, @delegadohumbertoteofilo, @deputadopaulocezarmartins (que não pôde estar presente, mas mandou seu representante), o presidente do PL, @flaviocanedo22 e o presidente do DC, @alexandremagalhaesoficial.",gustavommendanha,217,Gustavo Mendanha,166222,2021-12-10 00:08:30 BRT,2021-12-10,00:08:30,Album,923,861,62,0,FALSE,https://www.instagram.com/p/CXSWRh3NOep/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/264855932_240262938194167_2227208546281669773_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=dI3aT8rxdh4AX-7UCr1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9MfszF02Vqzt3357ewTaRfzDc26kiIziKfz0IVlDQUJQ&oe=61D9495E,NA,NA,NA,NA,923,-1.64,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CSXEmHerGfx/,"A hora de comprar barato chegou!!! 

A Flor de Lis Home Decor está lançando hoje uma semana recheada de ofertas imperdíveis e você não pode perder essa grande oportunidade.

Conheça a linha em poltronas que estão na oferta, cada uma mais linda que a outra. 

É SOMENTE ESSA SEMANA! 

Descontos de 20% á 40% á vista em nossa linha de poltronas. 

Essas e muitas outras ofertas que preparamos especialmente para você.",flordelis_presentes,218,Flor De Lis Presentes,35824,2021-08-09 13:33:15 BRT,2021-08-09,13:33:15,Album,317,307,10,0,FALSE,https://www.instagram.com/p/CSXEmHerGfx/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/234091348_363865465139182_6533924533511532830_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=sMJEm3xM1-kAX-xB1y_&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT_2IGr-zycLrSRfl1kdBs1A0zwu0Mf4uVinNtMYTDl5Zw&oe=621DBA7F,NA,NA,NA,NA,317,3.37,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRV1-DNJsOV/,"Reposted from @extensaoufrj As atividades do Festival do Conhecimento continuam com tudo! Dá uma olhada nessa pequena amostra do que o dia 15/07 nos reserva. 👀

😍 Rodrigo França (@rodrigofranca), Preta Rara (@pretararaoficial) e Dani Balbi (@danieli.balbi) trazem suas visões para mais uma conversa sobre Futuros Negros, às 9 horas, na Sala A. Enquanto, na Sala B, o assunto é Divulgação Científica na UFRJ (@ufrj.oficial).

Às 11h30, receberemos a parlamentar Jandira Feghali (@jfeghali) e a Pró-Reitora de Extensão e Cultura da Uerj, Cláudia Gonçalves (@extensaoecultura.uerj), muito bem acompanhadas na mesa ""Cidades da Cultura Pós-pandemia"". 🗣️

💭 Indianarae Siqueira (@indianarae.siqueira) estará entre os participantes de painel temático sobre Imaginação e Poder, às 11h30 também.

📚 Ainda teremos mais um lançamento de livro: ""Uma imagem, Uma mensagem"", desenvolvido pelo Laboratório Interdisciplinar de Direitos Humanos e Saúde (IESC/UFRJ).

Arrasta pro lado para conferir mais detalhes e atrações!

Não vai querer ficar de fora dessa, né?! Inscreva-se já em bit.ly/festivaldoconhecimento2021. 🤩

#FestivaldoConhecimentoUFRJ #extensãoufrj #somostodosUFRJ #ufrj #emdefesadaufrj #debate #sociedade #universidadeaberta #cultura #democracia #mulheresnapolítica",ccmnufrj,219,CCMN - UFRJ,1759,2021-07-15 05:34:49 BRT,2021-07-15,05:34:49,Album,9,9,0,0,FALSE,https://www.instagram.com/p/CRV1-DNJsOV/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/217957354_316776690160815_3162194574830269372_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ln76yoM1mFQAX_9jOvU&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT-0yc5sQiquzUOPHxfUwuMRuS3ooxcdCEKHB3sbvO9BDA&oe=6226B5AA,NA,NA,NA,NA,9,-2.78,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CVDmN_5gRI6/,"Com o foco na alta costura, a CJ Mares é uma multimarca que reúne mais de 70 nomes da moda nacional e internacional. Seu novo espaço em São Paulo, no Shopping Cidade Jardim, teve o projeto concebido pelo @estudioobraprima, que buscou reforçar a identidade da marca com elementos específicos de interiores e uma planta que estabelece uma série de ambientes de permanência.
A principal premissa era de que já na entrada os clientes fossem acolhidos e se sentissem em casa. Isso acontece não só na fachada na qual uma vitrine ‘varanda’ faz a transição dos corredores do shopping para a loja, mas também ao longo de todo espaço interno, com múltiplas salas de estar em meio aos produtos que ali são vendidos.

Conheça mais sobre o projeto no nosso portal www.radardecoracao.com.br

Arquitetura – Estúdio Obra Prima

Time de projeto – Carolina Proto, Stephanie Andrade, Juliana, Leticia Strubi, Guilherme Milman

Local – São Paulo, Brasil

Área – 800 m²

Fotografia – Gisele Rampazzo

Fornecedores:

Iluminação – Itens (Ana Neute) e Cris Bertolucci

Estofado + Cortinas – Roberto Benedicto

Marcenaria – Du Luca

Pinturas – Atelier Adriana e Carlota / Galeria de La Pietra",radardecoracao,220,Radar Decoração,75324,2021-10-15 13:36:26 BRT,2021-10-15,13:36:26,Photo,16,16,0,0,FALSE,https://www.instagram.com/p/CVDmN_5gRI6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/245528738_1064794250924864_4869766504436049309_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PpHUqBZpffQAX-_KYzm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8lQewSvM8NdciX96n9yNJDLq7Z_m9gmwaN3KEwLl8RIA&oe=6241EE1E,NA,NA,NA,NA,16,-1.5,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRq_a3HNrJD/,"A deputada federal Joice Hasselmann (PSL-SP) se recupera de cinco fraturas no rosto e uma na costela, além de alguns cortes pelo corpo, depois de ter supostamente sofrido um ataque em seu apartamento em Brasília na madrugada do último domingo (18), segundo nota divulgada por sua assessoria nesta quinta-feira (22).
.
.
.
Matéria completa no site, ( link na  Bio @direitanacional )
.
.
.
.
#direita #nacional #jornal #noticia #joicehasselmann",direitanacional,221,Direita Nacional,94581,2021-07-23 10:41:27 BRT,2021-07-23,10:41:27,Photo,10,10,0,0,FALSE,https://www.instagram.com/p/CRq_a3HNrJD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/222792049_1925432360968947_5867132132423120880_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=LwQIrPsVo28AX91i2Lt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8BkoauQKOWIdNKxjs1B6V3ohVWY-OkCmrwBTP5e--mQw&oe=620E2520,NA,direita nacional Home BRASIL Joice mostra fraturas e acha ter sido vítima de atentado em casa by Rahiane Benincasa 23 de julho de 2021,NA,NA,10,1.25,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/tv/CX1idXrAQhk/,"✓CONCERTO NATALINO ""O som de uma história""

✓TEATRO: Pedra do Reino
Cidade: João Pessoa-PB

✓INGÀ-PB mais uma vez presente em grandes eventos através do nosso conterrânea TEN.ERALDO PEREIRA, eita terrinha abençoada por DEUS!

✓Participação: BEELLA RAYANNE a jovem paraibana que vem revolucionando a cultura nordestina tocando Sanfona e cantando de forma espetacular e que participou do VOICE 2021 fazendo parte do grupo de Michel Teló..!

✓Grupo folclórico ""EITA"" da cidade de João Pessoa-PB campeão de várias competições no Norte e Nordeste do Brasil, fazendo acontecer um brilho especial com seus bailarinos trazendo alegria ao público..!

✓Aos nossos vocalistas da Ten.Anna, Cb Daniela, Sd Bergson e outros!

✓M5 que faz acontecer os eventos da PMPB, TC Brutimiller, Maj.Yassak e aos demais!

✓Grandes REGENTES das Bandas da PMPB:

✓Maj. QUEIROZ - 3°BPM (Patos-PB)!

✓Cap. ALIXANDRE ""Maracajá"" - DIR. do Corpo Musical da PMPB e regente da Banda do QCG!

✓ Cap. PAULO WANDERLEY - Regente da Banda do 2°BPM!

✓Cap. GERSON - Coordenador da Patrulha Musical da PMPB!

✓Cap. CORREIA - Banda do QCG!

OFICIAIS:

✓Ten. Eraldo, Tácito, Onivaldo, Ribeiro, Daci, Jomar, Gomes, Edilson, S.Neto, Waldemir, Neres e os demais..!

✓Esse corpo musical existem PRAÇAS competentíssimo que fazem a coisa acontecer de forma especial onde venho aqui fazer destaques através: 

PRAÇAS:

✓Sub-Ten. Nivaldo, Lúcio e aos demais;
✓Sgt Soares, David, Xavier,  Vilmondes, Richardson, Fernando Reginaldo,Valdinez, Bernardo,Batista e os demais;
✓CB Jackson, Marques e os demais..!
✓SD Augusto, Carlos André e os demais do corpo musical da PMPB

✓A nossa cidade de INGÀ-PB sempre vem se destacando através da cultura musical que seja no âmbito Municipal, Estadual ou até mesmo no Nacional, a nossa terra não só se destaca através dessa cultura Millenar ""MÚSICA"" mas também no mundo esportivo através do nosso conterrâneo desportista "" Ten. Eraldo Pereira"" que sempre levou o nome da nossa terrinha por onde passou com sua Bandeira Alvo Azulina que seja na Paraíba, no Nordeste, no Brasil e em outros países, se destacando na MARATONA INTERNACIONAL de SANTIAGO no CHILE a famosa Corrida Internacional de SÃO SILVESTRE e outras",ingacidadao,222,Ingá Cidadão,18270,2021-12-23 16:09:30 BRT,2021-12-23,16:09:30,Video,118,107,11,1448,FALSE,https://www.instagram.com/tv/CX1idXrAQhk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/269770278_440360637581994_1303337670740561846_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=rGYpBLt2_zQAX_iZSwi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_HCxTblDWOk-pUuvpjOerZazBGYM4JzdNNMED3Et9Dbg&oe=621DB666,NA,NA,NA,NA,118,-1.15,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
