URL,AUTHOR_NAME,AUTHOR_ID,AUTHOR_NICK,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Total.Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video.Share.Status,Is.Video.Owner?,Post.Views,Total.Views,Total.Views.For.All.Crossposts,Video.Length,Link,Image.Text,Link.Text,Description,Total.Interactions.weighted,Overperforming.Score,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO
https://www.facebook.com/1795852850727494/posts/2907535626225872,ZonaAmateur,1795852850727494,Zona Amateur,MEDIA_NEWS_COMPANY,MX,Medio de comunicación no convencional enfocado al deporte local. Buscamos y Contamos Historias.,2017-06-29 03:07:29,30090,36108,2021-11-15 16:06:37 BRT,2021-11-15,16:06:37,Photo,98,50,0,27,20,0,1,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/ZonaAmateur/photos/a.1812303312415781/2907535072892594/?type=3,NA,Photos from Zona Amateur's post,NA,98,1.85,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/2002950443098004/posts/4416718488387842,alphasigmaomegadeltachi,2002950443098004,Alpha Sigma Omega - Delta Chi Chapter,NON_PROFIT,PH,Alpha Sigma Omega -  Delta Chi Chapter,2018-10-05 14:28:34,1949,1985,2021-08-23 04:22:13 BRT,2021-08-23,04:22:13,Photo,84,31,7,28,17,1,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/alphasigmaomegadeltachi/photos/a.4416718478387843/4416717591721265/?type=3,SIGMA 1 OIE A A 1 STOUX A A Σ DELTA CHI SIGMA OMEGA ALPHA Ω A OFFICIAL SEAL,NA,NA,84,1.14,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1783043151958011/posts/2953780571550924,DeByomarcastro,1783043151958011,Prensa La Nota,ACTIVITY_GENERAL,MX,"Noticias Información y Más
",2017-01-12 04:56:59,158648,305788,2021-10-09 19:40:29 BRT,2021-10-09,19:40:29,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/DeByomarcastro/photos/a.1783093408619652/2953780254884289/?type=3,NA,Photos from Prensa La Nota's post,NA,0,-94,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/103794888353833/posts/298222055577781,senadoranildagondim,100064063329328,Senadora Nilda Gondim,POLITICIAN,NA,"💡 Dep. Federal (2010-2014);
🖋 Atual Senadora pela PB;
♥️ Mãe de Vital, Rachel e Veneziano",2021-01-11 14:20:28,566,698,2021-12-27 11:23:57 BRT,2021-12-27,11:23:57,Photo,8,7,0,0,1,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/103794888353833/photos/a.105452504854738/298221845577802/?type=3,#compromisso Acompr mi � daSin Niyda 1 MILHÃO de reais em emendas destinadas para a construção da ADUTORA DO BREJO PARAIBANO NILDA GONDIM Seradora pela Paraiba,NA,NA,8,-4,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/115638468593774/posts/2074411086049826,AlvoCom2012,115638468593774,AlvoCom Tecnologia e Comunicações,TOPIC_BUSINESS_SERVICES,BR,"Empresa de Digital Signage, para mais informações visite nosso site: www.alvocomunicacoes.com.br",2012-10-17 17:12:05,1704,1792,2021-12-17 11:03:07 BRT,2021-12-17,11:03:07,Photo,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/AlvoCom2012/photos/a.115644491926505/2074411046049830/?type=3,"POLÍTICA REGIONAL 10:44 VARGEM GRANDE: Prefeito Josué Ramos recebe a deputada federal Bruna Furlan, que anunciou R$1,5 milhão para a cidade",NA,NA,0,-46,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100663758449437/posts/428510212331455,redesulamericaradiotv.com.br,100064728011074,RedeSulaméricatv24h,MEDIA_NEWS_COMPANY,BR,Empresa de transmissão televisiva e de produção de mídia de notícias e publicidade.,2020-09-03 13:12:49,25606,33965,2021-11-03 12:53:41 BRT,2021-11-03,12:53:41,Photo,47,35,0,6,0,6,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/100663758449437/photos/a.100682215114258/428510185664791/?type=3,encia Ιtαρύα Misiones Posadas Joinville Blumenau Erechim Passo Fundo Corrientes Santo Cotorina Florian Urugudiana Caxias do Sul Santa Maria Novo Hamburgo Rio Grande do Sựi Concordia Solto PortoAlegre Bagé Paysandú Pelotar Paysandu aleguaychú Tacuarembó cerro Largo RoGrande Gr ande Uruguay idente,NA,NA,47,-3.62,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1613552595529718/posts/3077227239162239,avantepelalutapatriotica,1613552595529718,Conservadores Patriotas,COMMUNITY,BR,"Anticomunista,Conservador
Apoiamos a Intervenção militar. Divulgação das manifestações.  Notícias da política e de interesse nacional. Não temos políticos de estimação.",2015-02-22 15:08:20,10969,12360,2021-09-03 18:51:29 BRT,2021-09-03,18:51:29,Photo,104,87,4,12,1,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/avantepelalutapatriotica/photos/a.1618408835044094/3077227209162242/?type=3,7/9Euvoy Carla Zambelli @CarlaZambelli38 Ο @Alexandre mandou prender Zé Trovão e Wellington Macedo. Vivendo o fim dos tempos. Este homem se julga uma divindade. eceio Cansada de medir palavras com de ferir o ego megalomaníaco dele. Suas atitudes ecoarão na história e até parte da esquerda já enxerga a verdade.,NA,NA,104,1.68,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/935483209958976/posts/1929178153922805,legachignolosuisio,100064662642909,"Lega - Salvini Premier - Sezione di Chignolo, Suisio e Medolago",POLITICAL_PARTY,IT,Nuova pagina della Lega Salvini Premier - sezione di Chignolo e Suisio (Bergamo) con selezione quoti,2018-02-13 13:36:00,6861,7965,2021-09-14 11:24:59 BRT,2021-09-14,11:24:59,Photo,88,28,33,16,0,0,0,0,11,0,NA,-,0,0,0,N/A,https://www.facebook.com/2188617797870832/photos/a.2392321630833780/4337636679635589/?type=3,Sparò al ladro: finisce in carcere. Il rapinatore già libero STEFANIA ZAMBELLI f,Stefania Zambelli,"🔴 MA CHE GIUSTIZIA È?!!
Sparò al ladro, finisce in carcere. Il rapinatore già libero!!
I fatti risalgono al 22 luglio del 2013 quando un ladro di origini albanese tentò un furto nella proprietà di Onichini. Il macellaio dovrà anche risarcire il malvivente.",88,2.2,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100063616208304/posts/276708161126389,analisepoliticapolitikonzoon,100063616208304,O Esquerdista,SOCIETY_SITE,BR,NA,2017-06-16 22:01:36,26273,26436,2021-10-29 21:59:18 BRT,2021-10-29,21:59:18,Native Video,16,11,1,3,0,0,0,0,1,0,share,No,120,2829,0,00:00:44,https://www.facebook.com/DeputadaMariaDoRosario/videos/983371572520767/,NA,Maria do Rosário,"É alegria e ao mesmo tempo consciência de que estamos trabalhando para mudar o Brasil. E não faço isso sozinha. Nosso mandato é feito de muitos desafios e também de muitas pessoas, aquelas que caminham comigo sempre, nas lutas de resistência e de transformação. Obrigada pelo reconhecimento, Congresso em Foco.",16,-3.5,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100039104571768/posts/587538965892917,holacarmenoficial,100039104571768,HOLA Carmen,NEWS_PERSONALITY,MX,"NOTICIAS DE CD DEL CARMEN Y DEL ESTADO DE CAMPECHE
",2011-05-24 19:02:48,35074,35656,2021-12-31 17:26:14 BRT,2021-12-31,17:26:14,Photo,2,1,0,0,0,0,1,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=587538205892993&set=a.521560349157446&type=3,Û MUNICIPIO DE TODOS CARMEN 2021 2024,Photos from HOLA Carmen's post,NA,2,-26,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1753151741625737/posts/2974590316148534,marcellsouzaa,100063923444817,Marcell Souza,POLITICIAN,BR,"Sou Sergipano, apaixonado por Campo do Brito!",2016-09-06 16:04:52,3670,3913,2021-08-05 22:13:57 BRT,2021-08-05,22:13:57,Photo,67,57,3,5,2,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/marcellsouzaa/photos/a.2365170107090561/2974590082815224/?type=3,NA,Photos from Marcell Souza's post,NA,67,1.14,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/813657578739414/posts/4208314229273715,46artsU,100063628244506,Ustra,PERSON,BR,"Herói nacional - Non sum solus, sed veritas mecum",2016-04-20 23:22:00,2508,2550,2021-12-13 17:55:51 BRT,2021-12-13,17:55:51,Photo,3,2,0,1,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/813657578739414/photos/a.1164447530327082/4208314025940402/?type=3,"Bia Kicis @Biakicis A narrativa de negacionismo que a oposição,a mídia e até ministro do STF adotaram serve de passaporte para rasgar a lei, a Constituição e ignorar princípios como a separação dos poderes. Um completo absurdo! Quem conhece um pouquinho do sistema jurídico não pode se conformar. 10:51 PM 12 de dez de 2021 Twitter for iPhone",NA,NA,3,-12.67,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/190051617741908/posts/4668621716551520,folhaum,190051617741908,Folha 1,NEWS_SITE,BR,"Folha 1 
O seu portal de notícias do interior do estado do Rio de Janeiro, ligado ao Grupo Folha da Manhã de comunicação.",2011-11-04 17:37:11,40123,41562,2021-12-09 10:50:06 BRT,2021-12-09,10:50:06,Link,30,11,13,0,0,0,5,0,1,0,NA,-,0,0,0,N/A,http://www.folha1.com.br/_conteudo/2021/12/politica/1278233-wladimir-recebido-em-brasilia-pelo-vice-presidente-da-republica.html,NA,Wladimir recebido em Brasília pelo vice-presidente da República,"Prefeito estava acompanhado pela deputada federal, Clarissa Garotinho (PROS/RJ), e pelo vice-prefeito, Frederico Paes",30,-1.87,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/301106093563904/posts/1605292696478564,nataliabonavides,100044140644058,Natália Bonavides,POLITICIAN,BR,"Natália Bonavides é Deputada Federal eleita pelo PT/RN, advogada popular e mestre em Direito Const",2016-07-08 00:34:30,49015,63226,2021-11-22 10:59:22 BRT,2021-11-22,10:59:22,Photo,63,48,3,4,8,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/nataliabonavides/photos/a.301107983563715/1605292453145255/?type=3,NA,Photos from Natália Bonavides's post,NA,63,-3.83,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/1744677119117036/posts/2999483926969676,ComuneCascina,1744677119117036,Comune di Cascina,CITY_HALL,IT,Pagina ufficale del Comune di Cascina (PI),2016-09-02 12:32:23,4819,5405,2021-11-04 09:11:05 BRT,2021-11-04,09:11:05,Photo,11,6,0,5,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/ComuneCascina/photos/a.1771798393071575/2999480310303371/?type=3,NA,NA,NA,11,-3.91,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100063616208304/posts/268895618574310,analisepoliticapolitikonzoon,100063616208304,O Esquerdista,SOCIETY_SITE,BR,NA,2017-06-16 22:01:36,26180,26342,2021-10-18 22:47:17 BRT,2021-10-18,22:47:17,Photo,69,26,13,15,0,1,0,1,13,0,NA,-,0,0,0,N/A,https://www.facebook.com/208153919219278/photos/a.2341029992598316/4913056672062289/?type=3,"Deputado bolsonarista chama arcebispo e papa Francisco de ""pedófilos safados""",Jandira Feghali,"Por que Bolsonaro e os seus aliados disseminam tanto ódio e intolerância?? 

Dom Orlando Brandes e a CNBB foram chamados de ""vabagundos"", ""safados"" e ""pedófilos"" por um deputado Bolsonarista na última quinta-feira no plenário da Alesp. 

Diante do repúdio e da repercussão do caso, o deputado lançou nota dizendo que cometeu um “excesso” e que foi vítima de um homicídio (🤔) no dia anterior. Bem, sabemos que o parlamentar estava vivo quando fez o discurso e que absolutamente NADA justifica o ódio e a violência religiosa cometida contra a igreja católica.  

Minha solidariedade a toda a Igreja Católica, seus fiéis e membros, e aos que acreditam que o ódio nunca será o caminho.",69,-1.8,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/101117081453329/posts/367609008137467,brunozambellisalgado,101117081453329,Bruno Zambelli,PERSON,BR,"Empresário, cristão, defensor dos valores da família e pré-candidato a Deputado Estadual por São Paulo em 2022. #Deus #Pátria #Família #Liberdade",2020-01-28 11:06:58,27259,30026,2021-08-23 16:34:02 BRT,2021-08-23,16:34:02,Photo,1286,808,119,200,4,4,0,39,100,12,NA,-,0,0,0,N/A,https://www.facebook.com/brunozambellisalgado/photos/a.106061620958875/367608934804141/?type=3,"AUTORITARISMO DO DORIA! Nosso total apoio ao Comandante do CPI-7, Coronel Aleksander Lacerda. Ele foi afastado de suas funções por convidar os amigos para a manifestação. B BRUNO ZAMBELLI www.brunozambelli.com.br BrunoZambelli3 brunozambelli.sp brunozambellisalgado",NA,NA,1286,-1.21,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100063625861222/posts/298102652320595,JornaldoPovoCambara,100063625861222,Jornal do Povo,JOURNALIST,BR,NA,2017-05-31 00:54:22,4875,5043,2021-11-29 20:51:36 BRT,2021-11-29,20:51:36,Photo,21,16,0,3,2,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=298099345654259&set=a.124528066344722&type=3,NA,Photos from Jornal do Povo's post,NA,21,-1.62,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/559696544174611/posts/2631493603661551,ElCalce,559696544174611,El Calce,ACTIVITY_GENERAL,PR,Plataforma de noticias para jóvenes adultos con temas de interés | Entre a su propio riesgo.,2014-12-22 17:52:39,1011050,1019402,2021-09-06 14:30:43 BRT,2021-09-06,14:30:43,Link,68,12,47,1,0,3,4,0,1,0,NA,-,0,0,0,N/A,https://elcalce.com/noticias/video-tres-patrullas-contra-un-chamaquito-en-motora-lo-tumban-y-sale-corriendo/,NA,VIDEO: Tres patrullas contra un chamaquito en motora por toda la Baldorioty,Un grupo de policías tuvo que apretar el acelerador para intervenir con unos motociclistas que iban a las millas por el área de Carolina.,68,03.09,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/109629350576208/posts/367917304747410,frequenciabrazil,100069357843149,Frequência brasil,POLITICAL_ORGANIZATION,BR,"Noticia, informação, opinião.",2020-01-17 02:49:23,3592,4804,2021-08-06 08:42:00 BRT,2021-08-06,08:42:00,Photo,32,11,1,20,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/frequenciabrazil/photos/a.359455512260256/367917281414079/?type=3,"Aliel Machado Arlindo Chinaglia Bosco Saraiva Carlos Veras Edilazio Junior Fábio Trad Fernanda Melchionna Geninho Zuliani Israel Batista Júnioer Mano Kim Kataguiri Marcio Alvino Marreca Filho Milton Coelho Odair Cunha Orlando Silva Paulo Ganime Paulo Ramos Raul Henry Rodrigo Maia Tereza Nelma 23 LISTA NEGRA VOCÊ TEM Ο PODER DE RETIRAR ESSES CANDIDATOS EM 2022 NÃO VOTANDO NELES, TODOS os 23 VOTARAM CONTRA PEC DO VOTO IMPRESSO QUE UM CLAMOR NACIONAL FREQUÊNCIA_M_BRASIL",NA,NA,32,-1.22,Crítica,Contestadora,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/305061769567866/posts/5894854020588585,Ajorpeme,305061769567866,Ajorpeme,LOCAL,BR,Fortalecemos os pequenos negócios. Somos a maior comunidade empreendedora do Norte de Santa Catarina. Juntos somos mais fortes!,2012-05-02 19:12:31,10769,11781,2021-08-10 12:11:53 BRT,2021-08-10,12:11:53,Photo,9,4,0,5,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/Ajorpeme/photos/a.305637709510272/5894853613921959/?type=3,"Curso >> Departamento Financeiro Tesouraria Assistência Data: 17, 18, :17,18,24e25de 25 Investimento: Não associados R$499,00 499, Associados Ajorpeme- R$ 389,00 agosto de 2021 das 19h às 22h Local: Auditório Ajorpeme Inscrições: ajorpeme.com.br/agenda Instrutora: Carolina Loth Kratzer Atua na consultoria para reestruturação organizacional das empresas. redes! infom www.ajorpeme.com.br AJORPEME UNIAJO 472101 47991770111",NA,NA,9,0,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/128416167198648/posts/6841709845869213,freixo.marcelo,100044137974355,Marcelo Freixo,PERSON,BR,"Pai do João e da Isa, marido da Antonia, professor de história e deputado federal pelo PSB-RJ",2010-06-25 20:08:25,939931,1048969,2021-11-23 21:08:14 BRT,2021-11-23,21:08:14,Status,1304,585,187,153,3,12,13,14,337,0,NA,-,0,0,0,N/A,NA,NA,NA,NA,1304,-4.66,Crítica,Cínica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://www.facebook.com/103631067838419/posts/377596603775196,sgrj2,103631067838419,São Gonçalo RJ,NEWS_SITE,BR,"O São Gonçalo RJ é um veículo de comunicação ágil, com linguagem acessível e totalmente focada no digital.

",2020-01-08 03:21:46,10645,11040,2021-08-12 13:53:57 BRT,2021-08-12,13:53:57,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://saogoncalorj.com.br/noticia/7626/justica-nega-pedido-da-ex-deputada-federal-flordelis-para-retirada-da-tornozeleira-eletronica.html,NA,Justiça nega pedido da ex-deputada federal Flordelis para retirada da tornozeleira eletrônica - São Gonçalo RJ,"O magistrado entendeu que a defesa não apresentou elementos suficientes que justificassem a suspensão imediata da medida cautelar imposta à Flordelis , destacando que os argumentos apresentados pela defesa já haviam sido apreciados em outro pedido de habeas corpus que foi negado.",0,-46,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/295940566431/posts/10157958633891432,InstitutoEthos,295940566431,Instituto Ethos,NON_PROFIT,BR,"Somos uma organização sem fins lucrativos. Nossa missão é mobilizar, sensibilizar e ajudar as empresas a gerirem seus negócios de forma socialmente responsável, tornando-as parceiras na construção de uma sociedade sustentável e justa.",2010-02-09 11:27:32,26101,28971,2021-10-27 21:30:05 BRT,2021-10-27,21:30:05,Photo,2,2,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/InstitutoEthos/photos/a.10150785443466432/10157958633891432/?type=3,28/10 15H LITIGÂNCIA ESTRATÉGICA NA DEFESA DE CAUSAS: AÇÕES INOVADORAS PARA ORGANIZAÇÕES DA SOCIEDADE CIVIL Juliana Vieira dos Santos coordenadoraj jurídica e advogada Rede Liberdade edo escritório RNSJ Marina Dias diretora executiva do DDD Moderação: Felipe Saboya diretor adjunto do Instituto Ethos,Timeline Photos,NA,2,-0.75,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/126481621360522/posts/836530053689005,NA,126481621360522,Conservadores do Brasil,COMMUNITY,BR,"Direita Unida do Brasil, uma página para propagar os ideais da Direita Conservadora, destruir as falácias esquerdistas, e claro oprimir comunistas.",2017-11-02 20:28:08,10309,10647,2021-10-08 17:51:46 BRT,2021-10-08,17:51:46,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://conservadorismodobrasil.com.br/2021/10/podemos-ja-estaria-considerando-moro-como-candidato-da-sigla-ao-planalto.html,NA,Podemos já estaria considerando Moro como candidato da sigla ao Planalto,"O partido Podemos já considera Sergio Moro como seu candidato a presidente da República, segundo informações de Guilherme Amado. Na manhã desta sexta-feira",0,-30,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100044285056997/posts/441267904026041,aendometrioseeeu,100044285056997,A Endometriose e Eu,HEALTH_SITE,BR,"Aqui você encontra luz para a cura da endometriose, ou no mínimo, restabelecer sua qualidade de vida.",2011-10-24 13:56:31,35961,36296,2021-10-29 21:12:26 BRT,2021-10-29,21:12:26,Photo,80,51,0,17,12,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=441267880692710&set=a.233200194832814&type=3,APROVADO! PL 414/2020 que instituirá dia 13 de março como Dia Nacional de Luta Contra a Endometriose é APROVADO na Comissão de Educação do Senado,NA,NA,80,1.45,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100063526360408/posts/267423085385235,Canal4TVoficial,100063526360408,Canal4Oficial,VIDEO_CREATOR,BR,"Com notícias em formato escrito e em vídeo, o Canal 4 TV Web ganhou destaque na cidade e região.",2020-01-28 15:01:51,12373,13181,2021-09-27 10:56:06 BRT,2021-09-27,10:56:06,Photo,3,3,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=267423052051905&set=a.136740741786804&type=3,"MOURA Helia BATERIA IDEAL QUAL É A PARA ο MEU VEÍCULO? É A BATERIA DO BORDIGNON! MOUR Heliar MOUR n MaRA MOR TERIAS AV. BENTO MUNHOZ DA ROCHA NETO, 582 CENTRO 42 3522-1501 Bordignon AUÉ AUTO ELÉTRICA BATERIAS",NA,NA,3,-12,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/210949568957027/posts/4719325948119344,lilianeventura,210949568957027,Liliane Ventura,JOURNALIST,BR,"Oiê, bom encontrar você aqui!

",2011-07-22 18:50:54,92460,265796,2021-10-11 11:45:38 BRT,2021-10-11,11:45:38,Photo,1896,712,516,230,0,10,37,73,318,0,NA,-,0,0,0,N/A,https://www.facebook.com/lilianeventura/photos/a.1597634363621867/4719325838119355/?type=3,EOFM! M! Novela da TV Globo fará uso da linguagem neutra CARLA ZAMBELLI DEPUTADAFEDERAL FEDERAL,NA,NA,1896,5.85,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/199910936714918/posts/4318360871536550,Dep.ElcioneBarbalho,100047096918188,Elcione Barbalho,POLITICIAN,BR,A Deputada Elcione Barbalho nasceu em Belém (PA) e cumpre o 6º mandato como Deputada Federal pelo,2011-04-24 23:02:34,41979,52544,2021-08-28 17:03:37 BRT,2021-08-28,17:03:37,Photo,110,92,3,9,6,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/Dep.ElcioneBarbalho/photos/a.1704633009576029/4318360744869896/?type=3,NA,Photos from Elcione Barbalho's post,NA,110,-1.42,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/100044634030194/posts/463444005153397,silviacristina.ro,100044634030194,Silvia Cristina,POLITICIAN,BR,"Jornalista e primeira mulher negra eleita Deputada Federal por Rondônia.

",2019-03-14 23:32:59,18745,19637,2021-11-11 22:11:22 BRT,2021-11-11,22:11:22,Photo,79,51,4,18,6,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/photo.php?fbid=463443751820089&set=a.274119770752489&type=3,NA,Photos from Silvia Cristina's post,NA,79,-1.96,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.facebook.com/823459324471816/posts/2129782290506173,programaconexaopoder,100063706836849,Programa Conexão Poder,NEWS_SITE,BR,"As principais notícias de política, bastidores dos poderes, entrevistas polêmicas e as decisões",2017-03-29 19:36:16,6363,6385,2021-09-14 17:16:39 BRT,2021-09-14,17:16:39,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.conexaopoder.com.br/nacional/deputada-denuncia-eduardo-bolsonaro-ao-conselho-de-etica-por-ameaca/154765,NA,Deputada denuncia Eduardo Bolsonaro ao Conselho de Ética por ameaça | Conexão Poder,"Ex-bolsonarista, Dayane Pimentel diz que teme por sua integridade física",0,-26,Crítica,Cínica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://www.facebook.com/303761179823770/posts/1738144379718769,noticialdelmomento,303761179823770,Noticia del Momento,COMPUTER_SERVICES,PR,PORTAL DE NOTICIA QUE TE MANTIENE AL DIA EN LA NOTICIA DEL MOMENTO,2014-10-28 00:20:13,58456,58608,2021-09-15 18:18:42 BRT,2021-09-15,18:18:42,Link,0,0,0,0,0,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.tunoticiapr.com/noticias-policiacas/2081205706--Arrestan-en-Carolina-hombre-que-era-buscado-por-ley-de-armas-,NA,Arrestan en Carolina hombre que era buscado por ley de armas,"Agentes de la División Arresto Especiales del área Carolina, lograron el arresto de una persona que poseía orden de arresto por v",0,-42,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
