AUTHOR_ID,TEXT,nn,in_reply_to_user_id,hashtags,possibly_sensitive,conversation_id,source,created_at,type,id1,ID,retweet_count,reply_count,like_count,quote_count,lang,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO,OBSERVACOES
1111286094585319424,@ojouee @stu_felipe @AdevanCaldas @CarlaZambelli38 @cirogomes https://t.co/lrW2N6Ffvo,25,1428044591878574084,NULL,FALSE,1430182424990953491,Twitter for Android,2021-08-26T11:04:17.000Z,replied_to,1430737381368401921,1430848569913794570,0,1,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1286516784103923713,"@Jouberth19 @BolsonaroSP, @CarlaZambelli38 @carlosjordy, @CarlosBolsonaro @flaviobolsonaro, @bibonunes1, @carteiroreaca",26,350476403,NULL,FALSE,1476360903666946049,Twitter for Android,2021-12-30T03:00:55.000Z,replied_to,1476360903666946049,1476387798831796227,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4577721556,"PSDB com FHC introduziu o governo de coalizão, o PT o governo da cooptação. A reeleição aprofunda este problema. https://t.co/nuDx4gX5Sd",27,NA,NULL,FALSE,1429998499236548609,Twitter for iPhone,2021-08-24T02:46:24.000Z,quoted,1429994702611288066,1429998499236548609,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1415015739392729092,"@erikakokay Pagando caro pra ter esses dados??? 
Só 🤣🤣🤣🤣",28,87021796,NULL,FALSE,1468582757903253511,Twitter for Android,2021-12-08T23:46:02.000Z,replied_to,1468582757903253511,1468728606419529730,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1608489145,@alesilva_38 Também!!,29,984479654399610882,NULL,FALSE,1437895793311092743,Twitter for Android,2021-09-15T09:55:06.000Z,replied_to,1437895793311092743,1438078915927592960,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1063886208554754053,@joicehasselmann @jairbolsonaro E vc gado que tá pagando.😂,30,116519514,NULL,FALSE,1459696006887526402,Twitter for Android,2021-11-14T11:32:23.000Z,replied_to,1459696006887526402,1459846671244873729,0,0,0,0,pt,Insulto,Satírica,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1430903525937086475,"@Biakicis @VEJA Sua velha FDP @Biakicis  quando é parte da oposição vc abre essa tua boca de sepulcro pra vomitar asneiras, mas quando é o teu MICto e a FAMILICIA vc fica quietinha né. Vá pra PQP!!!",31,357030742,NULL,FALSE,1454060590981390341,Twitter for Android,2021-10-29T23:28:11.000Z,replied_to,1454228603361693697,1454060590981390341,0,0,0,0,pt,Insulto,Violenta,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,referências à idade da parlamentar
2577742224,"@CarlaZambelli38 Agora, não acredito que o ministro Fux e o Presidente do senado Lira irão participar da reunião do conselho amanhã. E aí, como ficará?",32,975127727501185025,NULL,FALSE,1435367487554588675,Twitter for Android,2021-09-08T01:19:12.000Z,replied_to,1435412369908412419,1435367487554588675,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
712200216708038656,"@Biakicis @ArthurLira_ Obrigado por lutar por nossa liberdade de escolher o que permitimos que se injete nos nossos corpos Bia, o futuro da política mundial pertence aos defensores da liberdade, e não aos tiranos que querem obrigar todo mundo a fazer o que eles querem porque têm certeza que \é o certo\",33,357030742,NULL,FALSE,1450467772421509122,Twitter Web App,2021-10-19T21:49:02.000Z,replied_to,1450579772824768520,1450574806634668032,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1024869532874297345,@AnaPaulaVolei @tabataamaralsp Os espertos sempre se fingem de burros!,34,84076180,NULL,FALSE,1422593121498537995,Twitter for Android,2021-08-04T11:30:11.000Z,replied_to,1422593121498537995,1422882553539747843,0,0,0,0,pt,Crítica,Cínica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
184406994,@Biakicis @mascotepatriota @LucianoHangBr @CanalHipocritas Sensacional @LucianoHangBr,35,357030742,NULL,FALSE,1444423363636629510,Twitter for Android,2021-10-03T06:36:54.000Z,replied_to,1444423363636629510,1444552020002811904,0,0,0,0,es,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1263959791778648066,@elizianegama @SenadoFederal O currículo do Ministro @AmendoncaAGU e impecável digno de um ministro do @STF_oficial coisa que muitos senadores não tem.,36,106134926,NULL,FALSE,1464693988938629124,Twitter for Android,2021-12-01T13:27:31.000Z,replied_to,1464693988938629124,1466036239828664321,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
863089239386357760,"@CarlaZambelli38 @wdiaspi Também né, o Presidente Bolsonaro Malvadão 😂 inaugura as grandes obras de reestruturação em todo o nordeste e acaba não sobrando nada para os governadores, daí \vamos de semáforo mesmo que eu não tenho mais nada pra criar \ 😂😂😂😂",37,975127727501185025,NULL,FALSE,1447368036919427074,Twitter for Android,2021-10-11T14:04:45.000Z,replied_to,1447368036919427074,1447563826065461261,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1351687373059469312,Sabedoria contra tirania. @STF_oficial @exercitooficial @LRobertoBarroso @gilmarmendes @alexandre @ArthurLira_ @jairbolsonaro @rpsenador @Biakicis https://t.co/y2IFmCJ4K4,38,NA,NULL,FALSE,1443548991032021001,Twitter for Android,2021-09-30T12:11:13.000Z,quoted,1443350256658391040,1443548991032021001,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
36556228,@CarlaZambelli38 @jairbolsonaro Aquela enxurrada de emendas parlamentares não era para ter governabilidade com o congresso?! Oq era pra ser uma abertura desenfreada das torneiras públicas virou um hidrante estourado.,39,975127727501185025,NULL,FALSE,1471904176003297287,Twitter for Android,2021-12-18T04:01:15.000Z,replied_to,1471904176003297287,1472054326419939331,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1058146827785158656,"@graciptb14 #PTNuncaMais #LulaOpovoTeOdeia #STFVergonhaNacional
#EuApoioTeAtualizei
#LiberdadeDeExpressao
@MagnoMalta
@Biakicis @jairbolsonaro
@CarlaZambelli38
@JanainaDoBrasil @taoquei1
UOL Notícias: Mimos da Justiça a Lula presenteiam o rival Bolsonaro.
https://t.co/ltkE11rDhV",40,1290259240494432256,"list(start = c(12, 25, 43, 64, 84), end = c(24, 42, 63, 83, 105), tag = c(\PTNuncaMais\, \LulaOpovoTeOdeia\, \STFVergonhaNacional\, \EuApoioTeAtualizei\, \LiberdadeDeExpressao\))",FALSE,1429794717881995270,Twitter for Android,2021-08-23T14:23:48.000Z,replied_to,1429794717881995270,1429811614287638529,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
43175439,@CarlosBolsonaro @kimpaim @bellanna @silvionavarro @GFiuza_Oficial @CarlaZambelli38 @Rconstantino @nikolas_dm @onyxlorenzoni @augustosnunes @CarlosBolsonaro @BolsonaroSP @bernardokuster2 @BrazilFight @jairbolsonaro @giraldirenato @freu_rodrigues @taoquei1 @carlosjordy @AbrahamWeint @Biakicis,41,68712576,NULL,FALSE,1472939611794165766,Twitter for Android,2021-12-20T20:09:39.000Z,replied_to,1472939611794165766,1473022805990158339,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
815943470380707840,@JoseMedeirosMT @Biakicis O vagabundo do Frouxo tem coragem de falar em “aparelhamento”.,42,157226645,NULL,FALSE,1463309283240591360,Twitter for iPhone,2021-11-24T02:16:06.000Z,replied_to,1463309283240591360,1463330557195132928,0,0,1,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
787499143904301056,@J_LIVRES @gleisi @LulaOficial Ele não tá com os golpistas do MDB?,43,3090382647,NULL,FALSE,1444414891243229190,Twitter for Android,2021-10-03T00:18:39.000Z,replied_to,1444414891243229190,1444456829568880642,0,0,1,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1444793146429296642,Deputada @tabataamaralsp olha isso aí!!!! Ja que vc disse que o presidente @jairbolsonaro não esta fazendo nada pela Bahia!!!! https://t.co/zAyQmBN8La,44,NA,NULL,FALSE,1475876060877279234,Twitter for Android,2021-12-28T17:07:28.000Z,quoted,1475802053259714563,1475876060877279234,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
270585061,"@CarlaZambelli38 @MBLivre @KimKataguiri Voto impresso é fraude Bolsonaro  !!!
Tudo o Mundo é testemunho disso !!!  Fora criminosos,  assassinos,  coruptos,  genocidas do poder !!!",45,975127727501185025,NULL,FALSE,1423446201886728195,Twitter for Android,2021-08-06T23:00:51.000Z,replied_to,1423446201886728195,1423781143548243971,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3658195695,@1903FrancoAssis @liviaandletdie @samiabomfim Hipócrita,46,28210968,NULL,FALSE,1430508152714416130,Twitter Web App,2021-08-27T00:51:09.000Z,replied_to,1430844491930423302,1431056656633323523,0,0,0,0,es,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
953559283,@tabataamaralsp Mas é só ele mandar uma privatizaçãozinha para o congresso que você corre para apoiar 👍🏼,47,1001251931812220928,NULL,FALSE,1473066116079669260,Twitter for iPhone,2021-12-21T00:07:54.000Z,replied_to,1473066116079669260,1473082763968499712,0,1,0,0,pt,Crítica,Cínica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
949992931,"@wagnercoelhofot @AlvaroDias456 @Sen_Cristovam 
@GeneralMourao
@camaradeputados @GeneralGirao @MajorVitorHugo @falecomvinicius @BolsonaroSP @depheliolopes @OtoniDepFederal @subgonzagamg @delegado_waldir
@GenPeternelli @CarlaZambelli38
@govbr 
@MinLuizRamos https://t.co/2RCcCgD3rY",48,3904013775,NULL,FALSE,1460642474045673486,Twitter for Android,2021-11-16T23:08:37.000Z,replied_to,1460642474045673486,1460746660456411142,3,0,4,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1415851805242707971,"@Biakicis @ItamaratyGovBr @ccjc_camara Xiiiii, vai dá  é  merda",49,357030742,NULL,FALSE,1424090833092030475,Twitter for Android,2021-08-07T20:08:56.000Z,replied_to,1424090833092030475,1424100266052395009,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
307056545,"Olá trabalhador, tudo bem? Vou te da um ano e meio de aviso prévio, faz teus corre aí porque tu vai ser demitido hein https://t.co/yb7TXy18b8",50,NA,NULL,FALSE,1424032265189855239,Twitter for iPhone,2021-08-07T15:38:43.000Z,quoted,1423711250865852425,1424032265189855239,0,0,4,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1443392963757891584,@SorayaThronicke https://t.co/SgZ6NmxTmi,51,3167874665,NULL,FALSE,1450515117683134464,Twitter for iPhone,2021-10-20T00:01:18.000Z,replied_to,1450613058368376833,1450515117683134464,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1273064498358878211,@DeputadaAngela #Votodemocráticoauditável,52,1105859854860763136,"list(start = 16, end = 41, tag = \Votodemocráticoauditável\)",FALSE,1424835910978445322,Twitter for Android,2021-08-10T22:37:56.000Z,replied_to,1424835910978445322,1425224926307438597,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1274755069683142656,"@SorayaThronicke Sou de \direita\ e \conservadora\, amo a \democracia\ mas amo mais o Comunismo Chinês.

Traidora, foi eleita na aba do Bolsonaro, nas próximas eleições iremos lembrar disso todos os dias https://t.co/qTuLsMaEAm",53,3167874665,NULL,FALSE,1444390828433096712,Twitter for Android,2021-10-03T14:05:36.000Z,replied_to,1444390828433096712,1444664938325229579,0,0,0,0,pt,Ameaça,Satírica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1215034580031475712,@joicehasselmann Não ganha nem pra síndica 😂😂. Eai já descobriu quem te deu aquele cassete que dizia não se lembrar ?,54,116519514,NULL,FALSE,1428705279135387658,Twitter for Android,2021-08-20T22:57:33.000Z,replied_to,1428705279135387658,1428853741629935616,0,0,0,0,pt,Invalidação,Violenta,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1140096756300025861,"Quem é esse cara, merece uma homenagem  dos bolsonaristas, fez oque eu gostaria de ter feito. https://t.co/3QDSbMWVoO",55,NA,NULL,FALSE,1428123455975792648,Twitter for Android,2021-08-18T22:35:39.000Z,quoted,1428096340156764160,1428123455975792648,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1427888264350998529,@Edenils85163036 @Zautricolor @CarlaZambelli38 Pelo jeito os juizes tambem nao sabem ler. Voce é que é o esperto. Kkkkkkkkkk. Estao te enfiando e voce rindo. https://t.co/ZxjacJe4QE,56,1358809961988513792,NULL,FALSE,1465448066178289673,Twitter for Android,2021-11-30T14:55:25.000Z,replied_to,1465637076678885378,1465695972407709705,0,3,1,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1232981438380814337,"@Biakicis @andersongtorres Está faltando ele agir contra a ditadura de toga!
#CPIdoTSE",57,357030742,"list(start = 77, end = 86, tag = \CPIdoTSE\)",FALSE,1423334105769553925,Twitter for Android,2021-08-05T18:33:41.000Z,replied_to,1423334105769553925,1423351518544240653,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1440383802967158785,"@SimoneTebetms Diga de onde é para tirar o dinheiro par bancar a distribuição de absorventes cujo distribuidor é JORGE PAULO LEMANN, FINANCIADOR DA CAMPANHA DE TÁBATA AMARAM https://t.co/kQW5KSxQBJ",58,2508415207,NULL,FALSE,1446143102993977347,Twitter Web App,2021-10-12T15:04:38.000Z,replied_to,1446143102993977347,1447941286514806785,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1252085089502191623,@_andredb @Dcaldas36 @CarlaZambelli38 Tu entende é de Pão com Mortadela,59,87999978,NULL,FALSE,1435793171468980225,Twitter for Android,2021-09-09T12:14:18.000Z,replied_to,1435939620877914113,1435802307556478978,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
95790821,"@SimoneTebetms Demagoga! 
O dinheiro é do pagador de impostos, ele não brota do chão e nem cai de arvore.",60,2508415207,NULL,FALSE,1446143102993977347,Twitter Web App,2021-10-07T19:05:22.000Z,replied_to,1446143102993977347,1446189926828187649,0,0,0,0,pt,Crítica,Contestadora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
453822281,@ANTIBOLSONARO16 @jandira_feghali https://t.co/zAuVy8XhtS,61,1326526694665150466,NULL,FALSE,1467204619701039108,Twitter for Android,2021-12-04T22:28:18.000Z,replied_to,1467256681197412352,1467259494493261829,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
794235977476739072,@abocadelobo @achinaglia @fernandapsol O partido NOVO está liberando os novos para votarem no velho voto impresso. Qual é a novidade?,62,1379165573398073345,NULL,FALSE,1425223399002017796,Twitter for Android,2021-08-11T00:51:02.000Z,replied_to,1425226881700335623,1425258421117497369,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1230473588962209795,@DeputadaAngela @MacLyrio 👏🏻👏🏻👏🏻👏🏻,63,1105859854860763136,NULL,FALSE,1424835910978445322,Twitter for iPhone,2021-08-10T20:26:47.000Z,replied_to,1424835910978445322,1425191921979478023,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
52501716,@malupatriota @alesilva_38 Quem mora na rua lava os paninhos  no tanque da rua e coloca no varal da rua.,64,1253827334555213825,NULL,FALSE,1447013954195279877,Twitter for Android,2021-10-10T15:11:16.000Z,replied_to,1447043288171782145,1447218179072303105,0,0,12,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1214969613294952454,@elizianegama ZZZZZZZZZZZZZZZZZZZZ,65,106134926,NULL,FALSE,1435716137363329028,Twitter Web App,2021-09-08T23:39:48.000Z,replied_to,1435749745193013251,1435716137363329028,0,1,1,0,und,Invalidação,Desqualificadora,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
50653789,@JosNeve59070811 @ptbrasil @gleisi @LulaOficial Muito obrigado Jose?um abraço pra vc,66,1347708784559480833,NULL,FALSE,1457124805237428227,Twitter for Android,2021-11-07T01:57:30.000Z,replied_to,1457161923942883332,1457165281583943681,1,1,2,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1406389491871457280,@williamganga @joicehasselmann @jairbolsonaro Vix maria isso é muito grave,67,36175574,NULL,FALSE,1427439380982116352,Twitter for iPhone,2021-08-17T17:33:08.000Z,replied_to,1427682733610913796,1427684935926747139,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1345393037460054020,@MrciaSa07810896 @CarlaZambelli38 Vergonha é essa sua sobrancelha desenhada com pincel atômico,68,1359202322891571205,NULL,FALSE,1441137895864217604,Twitter for Android,2021-09-23T22:56:53.000Z,replied_to,1441138774780493824,1441174762286243840,0,0,1,0,pt,Crítica,Satírica,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1039112356138311681,"🌽 🌽🌽🌽🌽🌽🌽🌽

Estes blogueiros de 3 linhas tem obsessão com o número 8

Na verdade estavam pensando nos 8 milhões que mamaram no Docinho Calça Apertada

🌽🌽🌽🌽🌽🌽🌽🌽 https://t.co/KNVdV2evMG",69,NA,NULL,FALSE,1444695327823613954,Twitter for iPhone,2021-10-03T16:06:21.000Z,quoted,1444454777539207176,1444695327823613954,9,0,18,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2741767209,"@SostenesCavalcante
Delegado Antonio Furtado
Jorge Braz
Marcos Soares
Luiz Lima
Rosangela Gomes",70,2741767209,NULL,FALSE,1425445175329964035,Twitter for Android,2021-08-11T13:13:08.000Z,replied_to,1425445175329964035,1425445177867526152,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1421231172760317968,"@CarlaZambelli38 Olá PATRIOTAS, tudo bem ?

Para ajudar ainda mais o nosso presidente, preciso de cada um de vcs para chegar em 1K .  

Posso contar com esse apoio ?

BRASIL ACIMA DE TUDO E DEUS ACIMA DE TODOS!!!",71,975127727501185025,NULL,FALSE,1429831101300846593,Twitter for Android,2021-08-23T15:45:12.000Z,replied_to,1429831101300846593,1429832100371390467,0,0,1,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3196152521,@CarlaZambelli38 Kkkkkk,72,975127727501185025,NULL,FALSE,1425260777481584643,Twitter Web App,2021-08-11T01:54:49.000Z,replied_to,1425260777481584643,1425274473004027906,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
868504325735284736,"@alesilva_38 É a mesma coisa que pedir para um gato faminto, não devorar um rato gordo!",73,984479654399610882,NULL,FALSE,1435647813598261251,Twitter Web App,2021-09-08T18:31:05.000Z,replied_to,1435672052854398982,1435647813598261251,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
79777332,@Vieira651 @madrilenha @elizianegama @GadoDecider é gado?,74,1132725568166871040,NULL,FALSE,1468343595509948420,Twitter for Android,2021-12-08T15:08:19.000Z,replied_to,1468566317724749825,1468598322168541189,0,2,2,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1394943941993287680,@joicehasselmann @jairbolsonaro Bolsonaro q não mande o exército fechar o stf pra ver e aproveita manda prender a quadrilha q se instaurou lá dentro,75,116519514,NULL,FALSE,1423028705257984007,Twitter for iPhone,2021-08-05T16:06:32.000Z,replied_to,1423028705257984007,1423314489659858959,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
892713644664004608,@LL69065958 @CarlaZambelli38 #FechadoComBolsonaro,76,1392559116892188674,"list(start = 29, end = 49, tag = \FechadoComBolsonaro\)",FALSE,1444370224774586376,Twitter for Android,2021-10-02T23:53:21.000Z,replied_to,1444395137375813636,1444450461151547399,0,0,0,0,und,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
336659366,"@AlessandroLoio2 @CarlaZambelli38 @mqueiroga2 @jairbolsonaro Eles estão se fazendo de cegos, Dr Loiola.",77,1003301201285435392,NULL,FALSE,1431015511932997640,Twitter Web App,2021-08-27T13:02:15.000Z,replied_to,1431235827972120578,1431240642995314693,0,0,4,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1320775183205081088,@jandira_feghali credo... isso tá longe de acabar... #ForaBolsonaro #BolsonaroVaiCair #CPI,78,39116717,"list(start = c(53, 68, 86), end = c(67, 85, 90), tag = c(\ForaBolsonaro\, \BolsonaroVaiCair\, \CPI\))",FALSE,1430136261659054087,Twitter Web App,2021-08-24T18:36:54.000Z,replied_to,1430136261659054087,1430237698325897221,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1267407359799951360,@Biakicis O STF rasgou a CF!,79,357030742,NULL,FALSE,1427672693650993156,Twitter for Android,2021-08-17T19:02:47.000Z,replied_to,1427672693650993156,1427707495712239616,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
79557683,@tabataamaralsp Esquerdista acha que dinheiro cai do céu!! Tem que vetar msm!,80,1001251931812220928,NULL,FALSE,1446608470665486337,Twitter Web App,2021-10-08T23:19:23.000Z,replied_to,1446608470665486337,1446616243210014725,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2991767273,@CarlaZambelli38 NUNCA é pesquisa tendenciosa!!! Força Capitão BOLSONARO2022 https://t.co/i73ItRQZYo,81,975127727501185025,NULL,FALSE,1471626573258313739,Twitter for Android,2021-12-17T12:28:18.000Z,replied_to,1471626573258313739,1471819542481584133,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1111090402692612096,"@samiabomfim Por isso que não dá pra levar petista a sério. Demagogia a gente vê pelos seus tuites! Comparar urna eletrônica com enquete pela Internet?! Daqui a pouco você vai concluir que poderemos votar pelo zap. Vc é uma anta, e perdoem as antas...",82,27703690,NULL,FALSE,1468627175872118791,Twitter for Android,2021-12-09T10:09:24.000Z,replied_to,1468627175872118791,1468885483786805249,0,0,0,0,pt,Insulto,Violenta,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,referências à capacidade intelectual da parlamentar
560757610,@CarlaZambelli38 A votação do PEC do voto impresso no plenário precisa da presença do povo brasileiro #MarchaparaBrasília.,83,975127727501185025,"list(start = 102, end = 121, tag = \MarchaparaBrasília\)",FALSE,1424179936479391744,Twitter for iPhone,2021-08-08T10:03:44.000Z,replied_to,1424179936479391744,1424310349763944449,0,0,0,0,pt,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
